Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Frame style (product.metafields.shopify.frame-style),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vivid-mosaic-no4,,,,,,,,,24x36,,,Canvas Roll,,,,,VIVID-MOSAIC-NO4-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no4_canvas-no_frame_36x48_73fbfbcb-24d3-491d-8ec7-b70efaadf483.png?v=1749669670,2,"vivid-mosaic-no4 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no4_canvas-no_frame_24x36_bb87dd9f-9b1e-4bd2-8ba1-d81395159f7e.png?v=1712232028,lb,,,
vivid-mosaic-no4,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO4-GALLERY-WRAPPED-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no4_canvas-no_frame_24x36_bb87dd9f-9b1e-4bd2-8ba1-d81395159f7e.png?v=1712232028,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no4_canvas-no_frame_36x48_73fbfbcb-24d3-491d-8ec7-b70efaadf483.png?v=1749669670,lb,,,
vivid-mosaic-no4,,,,,,,,,36x48,,,Canvas Roll,,,,,VIVID-MOSAIC-NO4-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no4_canvas-no_frame_36x48_73fbfbcb-24d3-491d-8ec7-b70efaadf483.png?v=1749669670,lb,,,
vivid-mosaic-no4,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO4-GALLERY-WRAPPED-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no4_canvas-no_frame_48x72_f21e4433-2ea1-479f-99d3-39379475d7d9.png?v=1749669669,lb,,,
vivid-mosaic-no4,,,,,,,,,53x72,,,Canvas Roll,,,,,VIVID-MOSAIC-NO4-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no4_canvas-no_frame_48x72_f21e4433-2ea1-479f-99d3-39379475d7d9.png?v=1749669669,lb,,,
vivid-mosaic-no7,Vivid Mosaic no7,"<p>Vivid Mosaic no7 from the Mosaic collection is an abstract artwork full of vitality and color. It displays a complex overlay of geometric shapes in a diverse color palette, including deep blues, rich browns, and vibrant splashes of pink, teal, and yellow. The shapes seem to interlock and layer over each other, giving the piece a textured and multidimensional appearance. This artwork brings together the structured order of geometric forms with the free-spirited essence of vivid colors, making it an eye-catching addition to any space.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Mosaic,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO7-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_Frame_53x72_5d574ee9-1dfe-4eca-9118-9a51ce9a3be5.png?v=1749669672,1,"vivid-mosaic-no7 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Vivid Mosaic no7 24x36 Gallery Wrapped Canvas,"Vivid Mosaic no7from the Mosaiccollection is an abstract artwork full of vitality and color. It displays a complex overlay of geometric shapes in a diverse color palette, including deep blues, rich browns, and vibrant splashes of pink, teal, and yellow. The shapes seem to interlock and layer over each other, giving the piece a textured and multidimensional appearance. This artwork brings together the structured order of geometric forms with the free-spirited essence of vivid colors, making it an eye-catching addition to any space.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_frame_24x36_155f6553-b3a8-4d2e-94ec-9412f30d5695.png?v=1712185756,lb,,,active
vivid-mosaic-no7,,,,,,,,,24x36,,,Canvas Roll,,,,,VIVID-MOSAIC-NO7-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_frame_36x48_67566827-80fc-4d08-be47-123fb09219e0.png?v=1749669672,2,"vivid-mosaic-no7 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_frame_24x36_155f6553-b3a8-4d2e-94ec-9412f30d5695.png?v=1712185756,lb,,,
vivid-mosaic-no7,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO7-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_frame_24x36_155f6553-b3a8-4d2e-94ec-9412f30d5695.png?v=1712185756,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_frame_36x48_67566827-80fc-4d08-be47-123fb09219e0.png?v=1749669672,lb,,,
vivid-mosaic-no7,,,,,,,,,36x48,,,Canvas Roll,,,,,VIVID-MOSAIC-NO7-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_frame_36x48_67566827-80fc-4d08-be47-123fb09219e0.png?v=1749669672,lb,,,
vivid-mosaic-no7,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO7-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_Frame_53x72_5d574ee9-1dfe-4eca-9118-9a51ce9a3be5.png?v=1749669672,lb,,,
vivid-mosaic-no7,,,,,,,,,53x72,,,Canvas Roll,,,,,VIVID-MOSAIC-NO7-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Vivid_Mosaic_no0_No_Frame_53x72_5d574ee9-1dfe-4eca-9118-9a51ce9a3be5.png?v=1749669672,lb,,,
noir-mosaic-no1,Noir Mosaic no1,"<p>""Noir Mosaic no1"" stands as a masterful exploration of geometric abstraction, where precision meets contemplative sophistication in a limited edition release. The artist's commanding use of monochromatic values creates a profound visual dialogue between intersecting angular forms, rendered with exceptional technical precision against a subtly textured ground. Overlapping rectangular and triangular elements generate an architectural depth through masterful manipulation of opacity and transparency, while the careful gradation from deep noir to translucent gray tones establishes a mysterious, almost cinematic atmosphere. The composition's constructivist influences merge seamlessly with contemporary minimalist sensibilities, creating a piece that commands attention through its calculated visual tension and refined aesthetic restraint.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Mosaic,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO1-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_mosaic-no1-no_frame_53x72_6a14b85a-6097-4a53-b637-a6248ca015d9.png?v=1749669675,1,"noir-mosaic-no1 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Noir Mosaic no1 24x36 Gallery Wrapped Canvas,"""Noir Mosaic no1"" stands as a masterful exploration of geometric abstraction, where precision meets contemplative sophistication in a limited edition release. The artist's commanding use of monochromatic values creates a profound visual dialogue between intersecting angular forms, rendered with exceptional technical precision against a subtly textured ground. Overlapping rectangular and triangular elements generate an architectural depth through masterful manipulation of opacity and transparency, while the careful gradation from deep noir to translucent gray tones establishes a mysterious, almost cinematic atmosphere. The composition's constructivist influences merge seamlessly with contemporary minimalist sensibilities, creating a piece that commands attention through its calculated visual tension and refined aesthetic restraint.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,geometric,,art,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no1-White_Frame_24x36_0bd4fc1d-46c8-4bc7-85ae-5dd5b7cafc96.png?v=1712182246,lb,,,active
noir-mosaic-no1,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-MOSAIC-NO1-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no1-White_Frame_36x48_191da637-0af2-49b8-934b-cc59e60cdcf6.png?v=1749669676,2,"noir-mosaic-no1 Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no1-White_Frame_24x36_0bd4fc1d-46c8-4bc7-85ae-5dd5b7cafc96.png?v=1712182246,lb,,,
noir-mosaic-no1,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO1-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no1-White_Frame_24x36_0bd4fc1d-46c8-4bc7-85ae-5dd5b7cafc96.png?v=1712182246,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no1-White_Frame_36x48_191da637-0af2-49b8-934b-cc59e60cdcf6.png?v=1749669676,lb,,,
noir-mosaic-no1,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-MOSAIC-NO1-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no1-White_Frame_36x48_191da637-0af2-49b8-934b-cc59e60cdcf6.png?v=1749669676,lb,,,
noir-mosaic-no1,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO1-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_mosaic-no1-no_frame_53x72_6a14b85a-6097-4a53-b637-a6248ca015d9.png?v=1749669675,lb,,,
noir-mosaic-no1,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-MOSAIC-NO1-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_mosaic-no1-no_frame_53x72_6a14b85a-6097-4a53-b637-a6248ca015d9.png?v=1749669675,lb,,,
noir-mosaic-no2,Noir Mosaic no2,"<p>""Noir Mosaic no2"" stands as a masterful exploration of geometric abstraction, where precision meets artistic intuition in a sophisticated monochromatic composition. The artist's virtuosic manipulation of intersecting triangular and rectangular forms creates a compelling dimensional narrative, with bold black shapes emerging from and receding into a carefully calibrated gray field. This museum-quality limited edition piece demonstrates remarkable technical sophistication in its digital execution, enhanced by a subtle textural overlay that introduces an organic quality to the otherwise crisp geometric forms. The composition achieves a delicate equilibrium between mathematical precision and dynamic energy, evoking architectural monumentality while maintaining contemporary graphic sensibilities. Drawing influence from both constructivist and minimalist traditions, the work transforms the classical mosaic concept into a thoroughly modern expression.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Mosaic,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO2-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_mosaic-no2-no_frame_53x72_cb9d7c79-66e3-4ee7-b60f-2c0b8d2fd6b7.png?v=1749669679,1,"noir-mosaic-no2 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",FALSE,Noir Mosaic no2 24x36 Gallery Wrapped Canvas,"""Noir Mosaic no2"" stands as a masterful exploration of geometric abstraction, where precision meets artistic intuition in a sophisticated monochromatic composition. The artist's virtuosic manipulation of intersecting triangular and rectangular forms creates a compelling dimensional narrative, with bold black shapes emerging from and receding into a carefully calibrated gray field. This museum-quality limited edition piece demonstrates remarkable technical sophistication in its digital execution, enhanced by a subtle textural overlay that introduces an organic quality to the otherwise crisp geometric forms. The composition achieves a delicate equilibrium between mathematical precision and dynamic energy, evoking architectural monumentality while maintaining contemporary graphic sensibilities. Drawing influence from both constructivist and minimalist traditions, the work transforms the classical mosaic concept into a thoroughly modern expression.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-No_Frame_24x36_b6ad6187-afd5-4736-9133-ad5a20f8ceb7.png?v=1712183004,lb,,,active
noir-mosaic-no2,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-MOSAIC-NO2-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-White_Frame_36x48_b278cbe8-9033-4e2b-bb1d-6890984f24b7.png?v=1749669679,2,"noir-mosaic-no2 Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-No_Frame_24x36_b6ad6187-afd5-4736-9133-ad5a20f8ceb7.png?v=1712183004,lb,,,
noir-mosaic-no2,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO2-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-No_Frame_24x36_b6ad6187-afd5-4736-9133-ad5a20f8ceb7.png?v=1712183004,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-White_Frame_36x48_b278cbe8-9033-4e2b-bb1d-6890984f24b7.png?v=1749669679,lb,,,
noir-mosaic-no2,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-MOSAIC-NO2-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no2-White_Frame_36x48_b278cbe8-9033-4e2b-bb1d-6890984f24b7.png?v=1749669679,lb,,,
noir-mosaic-no2,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO2-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_mosaic-no2-no_frame_53x72_cb9d7c79-66e3-4ee7-b60f-2c0b8d2fd6b7.png?v=1749669679,lb,,,
noir-mosaic-no2,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-MOSAIC-NO2-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/noir_mosaic-no2-no_frame_53x72_cb9d7c79-66e3-4ee7-b60f-2c0b8d2fd6b7.png?v=1749669679,lb,,,
noir-mosaic-no3,Noir Mosaic no3,"<p>""Noir Mosaic no3"" stands as a masterful exploration of contemporary geometric abstraction, where precision meets artistic sophistication in a carefully orchestrated composition of overlapping forms. The artist's virtuosic manipulation of transparency and opacity creates a compelling dialogue between light and shadow, with rectangular and triangular elements arranged in an asymmetrical yet perfectly balanced configuration. This museum-quality limited edition piece demonstrates exceptional technical control, presenting a digital homage to classical mosaic traditions while firmly establishing itself in the contemporary art landscape. The monochromatic palette, ranging from stark black to subtle gradients of gray, achieves a remarkable depth through layered geometries that suggest both architectural space and pure abstract form.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Mosaic,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO3-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-Black_Frame_53x72_b7eb934d-a49a-41b8-b0d4-8205459dd412.png?v=1749669682,1,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 24x36 Gallery Wrapped Stretched Canvas",FALSE,Noir Mosaic no3 24x36 Gallery Wrapped Canvas,"""Noir Mosaic no3"" stands as a masterful exploration of contemporary geometric abstraction, where precision meets artistic sophistication in a carefully orchestrated composition of overlapping forms. The artist's virtuosic manipulation of transparency and opacity creates a compelling dialogue between light and shadow, with rectangular and triangular elements arranged in an asymmetrical yet perfectly balanced configuration. This museum-quality limited edition piece demonstrates exceptional technical control, presenting a digital homage to classical mosaic traditions while firmly establishing itself in the contemporary art landscape. The monochromatic palette, ranging from stark black to subtle gradients of gray, achieves a remarkable depth through layered geometries that suggest both architectural space and pure abstract form.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,,lb,,,active
noir-mosaic-no3,,,,,,,,,24x36,,,Canvas Roll,,,,,NOIR-MOSAIC-NO3-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-White_Frame_53x72_78ba6df2-2f04-4bcd-85db-ae1b1bec5f54.png?v=1749669683,2,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 24x36 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
noir-mosaic-no3,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO3-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_53x72_935edac9-47d2-43a3-8cfb-fdfbda9d21cb.png?v=1749669683,3,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,,lb,,,
noir-mosaic-no3,,,,,,,,,36x48,,,Canvas Roll,,,,,NOIR-MOSAIC-NO3-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-Black_Frame_36x48_8850dfdc-f5f4-4f11-9e0d-ee7c9220abf8.png?v=1749669683,4,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 36x48 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
noir-mosaic-no3,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,NOIR-MOSAIC-NO3-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-White_Frame_36x48_e7502c6b-1965-4dfe-aebb-990fd21045ff.png?v=1749669683,5,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_53x72_935edac9-47d2-43a3-8cfb-fdfbda9d21cb.png?v=1749669683,lb,,,
noir-mosaic-no3,,,,,,,,,53x72,,,Canvas Roll,,,,,NOIR-MOSAIC-NO3-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/Noir_Mosaic-no3-No_Frame_36x48_12b85b7b-3b50-47d5-aea1-fe1b1fb551c3.png?v=1749669683,6,"noir-mosaic-no3 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
vivid-mosaic-no6,Vivid Mosaic No6,"<p>""Vivid Mosaic No6"" stands as a masterful exploration of contemporary geometric abstraction, where crystalline forms intersect in a sophisticated dance of transparency and light. The artist's command of digital medium elevates traditional mosaic concepts into the realm of high contemporary art, creating a museum-quality piece that demands contemplation. The composition's dramatic interplay of deep navy blues and forest greens transitions expertly into ethereal turquoise, violet, and amber tones, while overlapping translucent planes generate an extraordinary depth that transcends the two-dimensional surface. This limited edition work from the acclaimed Mosaic collection demonstrates remarkable technical precision, with angular elements weighted strategically to create dynamic visual movement across the canvas. The subtle integration of organic texture beneath the geometric precision speaks to the artist's sophisticated understanding of material dialogue in digital art.</p>",VividWalls,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Artwork,Mosaic,TRUE,Size,24x36,,Print Type,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO6-GALLERY-WRAPPED-CANVAS-24X36,0,shopify,deny,manual,612,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas-black_frame_53x72_49401923-0720-4ce2-866e-1f22351682dd.png?v=1749669686,1,"vivid-mosaic-no6 Posters, Prints, & Visual Artwork 24x36 Gallery Wrapped Stretched Canvas",FALSE,Vivid Mosaic No6 24x36 Gallery Wrapped Canvas,"""Vivid Mosaic No6"" stands as a masterful exploration of contemporary geometric abstraction, where crystalline forms intersect in a sophisticated dance of transparency and light. The artist's command of digital medium elevates traditional mosaic concepts into the realm of high contemporary art, creating a museum-quality piece that demands contemplation. The composition's dramatic interplay of deep navy blues and forest greens transitions expertly into ethereal turquoise, violet, and amber tones, while overlapping translucent planes generate an extraordinary depth that transcends the two-dimensional surface. This limited edition work from the acclaimed Mosaic collection demonstrates remarkable technical precision, with angular elements weighted strategically to create dynamic visual movement across the canvas. The subtle integration of organic texture beneath the geometric precision speaks to the artist's sophisticated understanding of material dialogue in digital art.","Posters, Prints, & Visual Artwork",Unisex,25 - 62,,New,,,,,,,,,,,,lb,,,active
vivid-mosaic-no6,,,,,,,,,24x36,,,Canvas Roll,,,,,VIVID-MOSAIC-NO6-CANVAS-ROLL-24X36,0,shopify,deny,manual,344.25,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas-white_frame_48x72_897ac785-a0e8-474d-a679-abe097ff482e.png?v=1749669686,2,"vivid-mosaic-no6 Posters, Prints, & Visual Artwork 24x36 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
vivid-mosaic-no6,,,,,,,,,36x48,,,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO6-GALLERY-WRAPPED-CANVAS-36X48,0,shopify,deny,manual,943.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas-no_frame_52x72_7e3f2050-11a2-40a8-83ed-b5842898af31.png?v=1749669686,3,"vivid-mosaic-no6 Posters, Prints, & Visual Artwork 36x48 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas_white_frame_36x48_073eda17-61ff-415f-b8e8-7307572d2762.png?v=1749669687,lb,,,
vivid-mosaic-no6,,,,,,,,,36x48,,,Canvas Roll,,,,,VIVID-MOSAIC-NO6-CANVAS-ROLL-36X48,0,shopify,deny,manual,535.5,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas_black_frame_36x48_1a7a8b37-e667-420c-bdeb-fb0db987891b.png?v=1749669686,4,"vivid-mosaic-no6 Posters, Prints, & Visual Artwork 36x48 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
vivid-mosaic-no6,,,,,,,,,53x72,,,Gallery Wrapped Stretched Canvas,,,,,VIVID-MOSAIC-NO6-GALLERY-WRAPPED-CANVAS-53X72,0,shopify,deny,manual,1644.75,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas-no_frame_36x48_8756d78a-0190-460a-b5fa-131b5ed859e4.png?v=1749669687,5,"vivid-mosaic-no6 Posters, Prints, & Visual Artwork 53x72 Gallery Wrapped Stretched Canvas",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas-no_frame_52x72_7e3f2050-11a2-40a8-83ed-b5842898af31.png?v=1749669686,lb,,,
vivid-mosaic-no6,,,,,,,,,53x72,,,Canvas Roll,,,,,VIVID-MOSAIC-NO6-CANVAS-ROLL-53X72,0,shopify,deny,manual,927.56,0,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0785/1504/4639/files/vivid_mosaic_no6_canvas_white_frame_36x48_073eda17-61ff-415f-b8e8-7307572d2762.png?v=1749669687,6,"vivid-mosaic-no6 Posters, Prints, & Visual Artwork 53x72 Canvas Roll",,,,,,,,,,,,,,,,,,,,lb,,,
